,pert_id,cell_iname,pert_dose_num,pert_time_num
REP.B018_PC3_24H:H15,BRD-K64052750,PC3,0.25641,24.0
REP.B018_PC3_24H:H16,BRD-K64052750,PC3,0.0854701,24.0
REP.B018_PC3_24H:H17,BRD-K64052750,PC3,0.02849,24.0
REP.B018_PC3_24H:H18,BRD-K64052750,PC3,0.00949668,24.0
REP.B018_PC3_24H:I19,BRD-K64890080,PC3,2.30769,24.0
REP.B018_PC3_24H:I20,BRD-K64890080,PC3,0.769231,24.0
REP.B018_PC3_24H:I21,BRD-K64890080,PC3,0.25641,24.0
REP.B018_PC3_24H:I22,BRD-K64890080,PC3,0.0854701,24.0
REP.B018_PC3_24H:I23,BRD-K64890080,PC3,0.02849,24.0
REP.B018_PC3_24H:I24,BRD-K64890080,PC3,0.00949668,24.0
REP.B018_PC3_24H:M13,BRD-K66538826,PC3,2.30769,24.0
REP.B018_PC3_24H:M14,BRD-K66538826,PC3,0.769231,24.0
REP.B018_PC3_24H:M15,BRD-K66538826,PC3,0.25641,24.0
REP.B018_PC3_24H:M16,BRD-K66538826,PC3,0.0854701,24.0
REP.B018_PC3_24H:M17,BRD-K66538826,PC3,0.02849,24.0
REP.B018_PC3_24H:M18,BRD-K66538826,PC3,0.00949668,24.0
REP.B018_PC3_24H:P13,BRD-K67277431,PC3,2.30769,24.0
REP.B018_PC3_24H:P14,BRD-K67277431,PC3,0.769231,24.0
REP.B018_PC3_24H:P15,BRD-K67277431,PC3,0.25641,24.0
REP.B018_PC3_24H:P16,BRD-K67277431,PC3,0.0854701,24.0
REP.B018_PC3_24H:P17,BRD-K67277431,PC3,0.02849,24.0
REP.B018_PC3_24H:P18,BRD-K67277431,PC3,0.00949668,24.0
REP.B019_A549_24H:D19,BRD-K45746021,A549,2.30769,24.0
REP.B019_A549_24H:D20,BRD-K45746021,A549,0.769231,24.0
REP.B019_A549_24H:D21,BRD-K45746021,A549,0.25641,24.0
REP.B019_A549_24H:D22,BRD-K45746021,A549,0.0854701,24.0
REP.B019_A549_24H:D23,BRD-K45746021,A549,0.02849,24.0
REP.B019_A549_24H:D24,BRD-K45746021,A549,0.00949668,24.0
REP.B019_MCF7_24H:D19,BRD-K45746021,MCF7,2.30769,24.0
REP.B019_MCF7_24H:D20,BRD-K45746021,MCF7,0.769231,24.0
REP.B019_MCF7_24H:D21,BRD-K45746021,MCF7,0.25641,24.0
REP.B019_MCF7_24H:D22,BRD-K45746021,MCF7,0.0854701,24.0
REP.B019_MCF7_24H:D23,BRD-K45746021,MCF7,0.02849,24.0
REP.B019_MCF7_24H:D24,BRD-K45746021,MCF7,0.00949668,24.0
REP.B019_PC3_24H:D19,BRD-K45746021,PC3,2.30769,24.0
REP.B019_PC3_24H:D20,BRD-K45746021,PC3,0.769231,24.0
REP.B019_PC3_24H:D21,BRD-K45746021,PC3,0.25641,24.0
REP.B019_PC3_24H:D22,BRD-K45746021,PC3,0.0854701,24.0
REP.B019_PC3_24H:D23,BRD-K45746021,PC3,0.02849,24.0
REP.B019_PC3_24H:D24,BRD-K45746021,PC3,0.00949668,24.0
REP.B020_A549_24H:C01,BRD-A84174393,A549,2.30769,24.0
REP.B020_A549_24H:C02,BRD-A84174393,A549,0.769231,24.0
REP.B020_A549_24H:C03,BRD-A84174393,A549,0.25641,24.0
REP.B020_A549_24H:C04,BRD-A84174393,A549,0.0854701,24.0
REP.B020_A549_24H:C05,BRD-A84174393,A549,0.02849,24.0
REP.B020_A549_24H:C06,BRD-A84174393,A549,0.00949668,24.0
REP.B020_A549_24H:F13,BRD-K86118762,A549,2.30769,24.0
REP.B020_A549_24H:F14,BRD-K86118762,A549,0.769231,24.0
REP.B020_A549_24H:F15,BRD-K86118762,A549,0.25641,24.0
REP.B020_A549_24H:F16,BRD-K86118762,A549,0.0854701,24.0
REP.B020_A549_24H:F17,BRD-K86118762,A549,0.02849,24.0
REP.B020_A549_24H:F18,BRD-K86118762,A549,0.00949668,24.0
REP.B020_A549_24H:F19,BRD-K86930074,A549,2.30769,24.0
REP.B020_A549_24H:F20,BRD-K86930074,A549,0.769231,24.0
REP.B020_A549_24H:F21,BRD-K86930074,A549,0.25641,24.0
REP.B020_A549_24H:F22,BRD-K86930074,A549,0.0854701,24.0
REP.B020_A549_24H:F23,BRD-K86930074,A549,0.02849,24.0
REP.B020_A549_24H:F24,BRD-K86930074,A549,0.00949668,24.0
REP.B020_A549_24H:H19,BRD-K82928847,A549,2.30769,24.0
REP.B020_A549_24H:H20,BRD-K82928847,A549,0.769231,24.0
REP.B020_A549_24H:H21,BRD-K82928847,A549,0.25641,24.0
REP.B020_A549_24H:H22,BRD-K82928847,A549,0.0854701,24.0
REP.B020_A549_24H:H23,BRD-K82928847,A549,0.02849,24.0
REP.B020_A549_24H:H24,BRD-K82928847,A549,0.00949668,24.0
REP.B020_MCF7_24H:C01,BRD-A84174393,MCF7,2.30769,24.0
REP.B020_MCF7_24H:C02,BRD-A84174393,MCF7,0.769231,24.0
REP.B020_MCF7_24H:C03,BRD-A84174393,MCF7,0.25641,24.0
REP.B020_MCF7_24H:C04,BRD-A84174393,MCF7,0.0854701,24.0
REP.B020_MCF7_24H:C05,BRD-A84174393,MCF7,0.02849,24.0
REP.B020_MCF7_24H:C06,BRD-A84174393,MCF7,0.00949668,24.0
REP.B020_MCF7_24H:F13,BRD-K86118762,MCF7,2.30769,24.0
REP.B020_MCF7_24H:F14,BRD-K86118762,MCF7,0.769231,24.0
REP.B020_MCF7_24H:F15,BRD-K86118762,MCF7,0.25641,24.0
REP.B020_MCF7_24H:F16,BRD-K86118762,MCF7,0.0854701,24.0
REP.B020_MCF7_24H:F17,BRD-K86118762,MCF7,0.02849,24.0
REP.B020_MCF7_24H:F18,BRD-K86118762,MCF7,0.00949668,24.0
REP.B020_MCF7_24H:F19,BRD-K86930074,MCF7,2.30769,24.0
REP.B020_MCF7_24H:F20,BRD-K86930074,MCF7,0.769231,24.0
REP.B020_MCF7_24H:F21,BRD-K86930074,MCF7,0.25641,24.0
REP.B020_MCF7_24H:F22,BRD-K86930074,MCF7,0.0854701,24.0
REP.B020_MCF7_24H:F23,BRD-K86930074,MCF7,0.02849,24.0
REP.B020_MCF7_24H:F24,BRD-K86930074,MCF7,0.00949668,24.0
REP.B020_MCF7_24H:H19,BRD-K82928847,MCF7,2.30769,24.0
REP.B020_MCF7_24H:H20,BRD-K82928847,MCF7,0.769231,24.0
REP.B020_MCF7_24H:H21,BRD-K82928847,MCF7,0.25641,24.0
REP.B020_MCF7_24H:H22,BRD-K82928847,MCF7,0.0854701,24.0
REP.B020_MCF7_24H:H23,BRD-K82928847,MCF7,0.02849,24.0
REP.B020_MCF7_24H:H24,BRD-K82928847,MCF7,0.00949668,24.0
REP.B020_PC3_24H:C01,BRD-A84174393,PC3,2.30769,24.0
REP.B020_PC3_24H:C02,BRD-A84174393,PC3,0.769231,24.0
REP.B020_PC3_24H:C03,BRD-A84174393,PC3,0.25641,24.0
REP.B020_PC3_24H:C04,BRD-A84174393,PC3,0.0854701,24.0
REP.B020_PC3_24H:C05,BRD-A84174393,PC3,0.02849,24.0
REP.B020_PC3_24H:C06,BRD-A84174393,PC3,0.00949668,24.0
REP.B020_PC3_24H:F13,BRD-K86118762,PC3,2.30769,24.0
REP.B020_PC3_24H:F14,BRD-K86118762,PC3,0.769231,24.0
REP.B020_PC3_24H:F15,BRD-K86118762,PC3,0.25641,24.0
REP.B020_PC3_24H:F16,BRD-K86118762,PC3,0.0854701,24.0
REP.B020_PC3_24H:F17,BRD-K86118762,PC3,0.02849,24.0
REP.B020_PC3_24H:F18,BRD-K86118762,PC3,0.00949668,24.0
REP.B020_PC3_24H:F19,BRD-K86930074,PC3,2.30769,24.0
REP.B020_PC3_24H:F20,BRD-K86930074,PC3,0.769231,24.0
REP.B020_PC3_24H:F21,BRD-K86930074,PC3,0.25641,24.0
REP.B020_PC3_24H:F22,BRD-K86930074,PC3,0.0854701,24.0
REP.B020_PC3_24H:F23,BRD-K86930074,PC3,0.02849,24.0
REP.B020_PC3_24H:F24,BRD-K86930074,PC3,0.00949668,24.0
REP.B020_PC3_24H:H19,BRD-K82928847,PC3,2.30769,24.0
REP.B020_PC3_24H:H20,BRD-K82928847,PC3,0.769231,24.0
REP.B020_PC3_24H:H21,BRD-K82928847,PC3,0.25641,24.0
REP.B020_PC3_24H:H22,BRD-K82928847,PC3,0.0854701,24.0
REP.B020_PC3_24H:H23,BRD-K82928847,PC3,0.02849,24.0
REP.B020_PC3_24H:H24,BRD-K82928847,PC3,0.00949668,24.0
REP.B021_A549_24H:I13,BRD-K83963101,A549,2.30769,24.0
REP.B021_A549_24H:I14,BRD-K83963101,A549,0.769231,24.0
REP.B021_A549_24H:I15,BRD-K83963101,A549,0.25641,24.0
REP.B021_A549_24H:I16,BRD-K83963101,A549,0.0854701,24.0
REP.B021_A549_24H:I17,BRD-K83963101,A549,0.02849,24.0
REP.B021_A549_24H:I18,BRD-K83963101,A549,0.00949668,24.0
REP.B021_A549_24H:M19,BRD-K85606544,A549,2.30769,24.0
REP.B021_A549_24H:M20,BRD-K85606544,A549,0.769231,24.0
REP.B021_A549_24H:M21,BRD-K85606544,A549,0.25641,24.0
REP.B021_A549_24H:M22,BRD-K85606544,A549,0.0854701,24.0
REP.B021_A549_24H:M23,BRD-K85606544,A549,0.02849,24.0
REP.B021_A549_24H:M24,BRD-K85606544,A549,0.00949668,24.0
REP.B021_A549_24H:P07,BRD-K86525559,A549,2.30769,24.0
REP.B021_A549_24H:P08,BRD-K86525559,A549,0.769231,24.0
REP.B021_A549_24H:P09,BRD-K86525559,A549,0.25641,24.0
REP.B021_A549_24H:P10,BRD-K86525559,A549,0.0854701,24.0
REP.B021_A549_24H:P11,BRD-K86525559,A549,0.02849,24.0
REP.B021_A549_24H:P12,BRD-K86525559,A549,0.00949668,24.0
REP.B021_MCF7_24H:I13,BRD-K83963101,MCF7,2.30769,24.0
REP.B021_MCF7_24H:I14,BRD-K83963101,MCF7,0.769231,24.0
REP.B021_MCF7_24H:I15,BRD-K83963101,MCF7,0.25641,24.0
REP.B021_MCF7_24H:I16,BRD-K83963101,MCF7,0.0854701,24.0
REP.B021_MCF7_24H:I17,BRD-K83963101,MCF7,0.02849,24.0
REP.B021_MCF7_24H:I18,BRD-K83963101,MCF7,0.00949668,24.0
REP.B021_MCF7_24H:M19,BRD-K85606544,MCF7,2.30769,24.0
REP.B021_MCF7_24H:M20,BRD-K85606544,MCF7,0.769231,24.0
REP.B021_MCF7_24H:M21,BRD-K85606544,MCF7,0.25641,24.0
REP.B021_MCF7_24H:M22,BRD-K85606544,MCF7,0.0854701,24.0
REP.B021_MCF7_24H:M23,BRD-K85606544,MCF7,0.02849,24.0
REP.B021_MCF7_24H:M24,BRD-K85606544,MCF7,0.00949668,24.0
REP.B021_MCF7_24H:P07,BRD-K86525559,MCF7,2.30769,24.0
REP.B021_MCF7_24H:P08,BRD-K86525559,MCF7,0.769231,24.0
REP.B021_MCF7_24H:P09,BRD-K86525559,MCF7,0.25641,24.0
REP.B021_MCF7_24H:P10,BRD-K86525559,MCF7,0.0854701,24.0
REP.B021_MCF7_24H:P11,BRD-K86525559,MCF7,0.02849,24.0
REP.B021_MCF7_24H:P12,BRD-K86525559,MCF7,0.00949668,24.0
REP.B021_PC3_24H:I13,BRD-K83963101,PC3,2.30769,24.0
REP.B021_PC3_24H:I14,BRD-K83963101,PC3,0.769231,24.0
REP.B021_PC3_24H:I15,BRD-K83963101,PC3,0.25641,24.0
REP.B021_PC3_24H:I16,BRD-K83963101,PC3,0.0854701,24.0
REP.B021_PC3_24H:I17,BRD-K83963101,PC3,0.02849,24.0
REP.B021_PC3_24H:I18,BRD-K83963101,PC3,0.00949668,24.0
REP.B021_PC3_24H:M19,BRD-K85606544,PC3,2.30769,24.0
REP.B021_PC3_24H:M20,BRD-K85606544,PC3,0.769231,24.0
REP.B021_PC3_24H:M21,BRD-K85606544,PC3,0.25641,24.0
REP.B021_PC3_24H:M22,BRD-K85606544,PC3,0.0854701,24.0
REP.B021_PC3_24H:M23,BRD-K85606544,PC3,0.02849,24.0
REP.B021_PC3_24H:M24,BRD-K85606544,PC3,0.00949668,24.0
REP.B021_PC3_24H:P07,BRD-K86525559,PC3,2.30769,24.0
REP.B021_PC3_24H:P08,BRD-K86525559,PC3,0.769231,24.0
REP.B021_PC3_24H:P09,BRD-K86525559,PC3,0.25641,24.0
REP.B021_PC3_24H:P10,BRD-K86525559,PC3,0.0854701,24.0
REP.B021_PC3_24H:P11,BRD-K86525559,PC3,0.02849,24.0
REP.B021_PC3_24H:P12,BRD-K86525559,PC3,0.00949668,24.0
REP.B022_A549_24H:B13,BRD-K76908866,A549,2.30769,24.0
REP.B022_A549_24H:B14,BRD-K76908866,A549,0.769231,24.0
REP.B022_A549_24H:B15,BRD-K76908866,A549,0.25641,24.0
REP.B022_A549_24H:B16,BRD-K76908866,A549,0.0854701,24.0
REP.B022_A549_24H:B17,BRD-K76908866,A549,0.02849,24.0
REP.B022_A549_24H:B18,BRD-K76908866,A549,0.00949668,24.0
REP.B022_A549_24H:B19,BRD-K79254416,A549,2.30769,24.0
REP.B022_A549_24H:B20,BRD-K79254416,A549,0.769231,24.0
REP.B022_A549_24H:B21,BRD-K79254416,A549,0.25641,24.0
REP.B022_A549_24H:B22,BRD-K79254416,A549,0.0854701,24.0
REP.B022_A549_24H:B23,BRD-K79254416,A549,0.02849,24.0
REP.B022_A549_24H:B24,BRD-K79254416,A549,0.00949668,24.0
REP.B022_A549_24H:L19,BRD-K68488863,A549,2.30769,24.0
REP.B022_A549_24H:L20,BRD-K68488863,A549,0.769231,24.0
REP.B022_A549_24H:L21,BRD-K68488863,A549,0.25641,24.0
REP.B022_A549_24H:L22,BRD-K68488863,A549,0.0854701,24.0
REP.B022_A549_24H:L23,BRD-K68488863,A549,0.02849,24.0
REP.B022_A549_24H:L24,BRD-K68488863,A549,0.00949668,24.0
REP.B022_A549_24H:N07,BRD-K71035033,A549,2.30769,24.0
REP.B022_A549_24H:N08,BRD-K71035033,A549,0.769231,24.0
REP.B022_A549_24H:N09,BRD-K71035033,A549,0.25641,24.0
REP.B022_A549_24H:N10,BRD-K71035033,A549,0.0854701,24.0
REP.B022_A549_24H:N11,BRD-K71035033,A549,0.02849,24.0
REP.B022_A549_24H:N12,BRD-K71035033,A549,0.00949668,24.0
REP.B022_A549_24H:P19,BRD-K82746043,A549,2.30769,24.0
REP.B022_A549_24H:P20,BRD-K82746043,A549,0.769231,24.0
REP.B022_A549_24H:P21,BRD-K82746043,A549,0.25641,24.0
REP.B022_A549_24H:P22,BRD-K82746043,A549,0.0854701,24.0
REP.B022_A549_24H:P23,BRD-K82746043,A549,0.02849,24.0
REP.B022_A549_24H:P24,BRD-K82746043,A549,0.00949668,24.0
REP.B022_MCF7_24H:B13,BRD-K76908866,MCF7,2.30769,24.0
REP.B022_MCF7_24H:B14,BRD-K76908866,MCF7,0.769231,24.0
REP.B022_MCF7_24H:B15,BRD-K76908866,MCF7,0.25641,24.0
REP.B022_MCF7_24H:B16,BRD-K76908866,MCF7,0.0854701,24.0
REP.B022_MCF7_24H:B17,BRD-K76908866,MCF7,0.02849,24.0
REP.B022_MCF7_24H:B18,BRD-K76908866,MCF7,0.00949668,24.0
REP.B022_MCF7_24H:B19,BRD-K79254416,MCF7,2.30769,24.0
REP.B022_MCF7_24H:B20,BRD-K79254416,MCF7,0.769231,24.0
REP.B022_MCF7_24H:B21,BRD-K79254416,MCF7,0.25641,24.0
REP.B022_MCF7_24H:B22,BRD-K79254416,MCF7,0.0854701,24.0
REP.B022_MCF7_24H:B23,BRD-K79254416,MCF7,0.02849,24.0
REP.B022_MCF7_24H:B24,BRD-K79254416,MCF7,0.00949668,24.0
REP.B022_MCF7_24H:L19,BRD-K68488863,MCF7,2.30769,24.0
REP.B022_MCF7_24H:L20,BRD-K68488863,MCF7,0.769231,24.0
REP.B022_MCF7_24H:L21,BRD-K68488863,MCF7,0.25641,24.0
REP.B022_MCF7_24H:L22,BRD-K68488863,MCF7,0.0854701,24.0
REP.B022_MCF7_24H:L23,BRD-K68488863,MCF7,0.02849,24.0
REP.B022_MCF7_24H:L24,BRD-K68488863,MCF7,0.00949668,24.0
REP.B022_MCF7_24H:N07,BRD-K71035033,MCF7,2.30769,24.0
REP.B022_MCF7_24H:N08,BRD-K71035033,MCF7,0.769231,24.0
REP.B022_MCF7_24H:N09,BRD-K71035033,MCF7,0.25641,24.0
REP.B022_MCF7_24H:N10,BRD-K71035033,MCF7,0.0854701,24.0
REP.B022_MCF7_24H:N11,BRD-K71035033,MCF7,0.02849,24.0
REP.B022_MCF7_24H:N12,BRD-K71035033,MCF7,0.00949668,24.0
REP.B022_MCF7_24H:P19,BRD-K82746043,MCF7,2.30769,24.0
REP.B022_MCF7_24H:P20,BRD-K82746043,MCF7,0.769231,24.0
REP.B022_MCF7_24H:P21,BRD-K82746043,MCF7,0.25641,24.0
REP.B022_MCF7_24H:P22,BRD-K82746043,MCF7,0.0854701,24.0
REP.B022_MCF7_24H:P23,BRD-K82746043,MCF7,0.02849,24.0
REP.B022_MCF7_24H:P24,BRD-K82746043,MCF7,0.00949668,24.0
REP.B022_PC3_24H:B13,BRD-K76908866,PC3,2.30769,24.0
REP.B022_PC3_24H:B14,BRD-K76908866,PC3,0.769231,24.0
REP.B022_PC3_24H:B15,BRD-K76908866,PC3,0.25641,24.0
REP.B022_PC3_24H:B16,BRD-K76908866,PC3,0.0854701,24.0
REP.B022_PC3_24H:B17,BRD-K76908866,PC3,0.02849,24.0
REP.B022_PC3_24H:B18,BRD-K76908866,PC3,0.00949668,24.0
REP.B022_PC3_24H:B19,BRD-K79254416,PC3,2.30769,24.0
REP.B022_PC3_24H:B20,BRD-K79254416,PC3,0.769231,24.0
REP.B022_PC3_24H:B21,BRD-K79254416,PC3,0.25641,24.0
REP.B022_PC3_24H:B22,BRD-K79254416,PC3,0.0854701,24.0
REP.B022_PC3_24H:B23,BRD-K79254416,PC3,0.02849,24.0
REP.B022_PC3_24H:B24,BRD-K79254416,PC3,0.00949668,24.0
REP.B022_PC3_24H:L19,BRD-K68488863,PC3,2.30769,24.0
REP.B022_PC3_24H:L20,BRD-K68488863,PC3,0.769231,24.0
REP.B022_PC3_24H:L21,BRD-K68488863,PC3,0.25641,24.0
REP.B022_PC3_24H:L22,BRD-K68488863,PC3,0.0854701,24.0
REP.B022_PC3_24H:L23,BRD-K68488863,PC3,0.02849,24.0
REP.B022_PC3_24H:L24,BRD-K68488863,PC3,0.00949668,24.0
REP.B022_PC3_24H:N07,BRD-K71035033,PC3,2.30769,24.0
REP.B022_PC3_24H:N08,BRD-K71035033,PC3,0.769231,24.0
REP.B022_PC3_24H:N09,BRD-K71035033,PC3,0.25641,24.0
REP.B022_PC3_24H:N10,BRD-K71035033,PC3,0.0854701,24.0
REP.B022_PC3_24H:N11,BRD-K71035033,PC3,0.02849,24.0
REP.B022_PC3_24H:N12,BRD-K71035033,PC3,0.00949668,24.0
REP.B022_PC3_24H:P19,BRD-K82746043,PC3,2.30769,24.0
REP.B022_PC3_24H:P20,BRD-K82746043,PC3,0.769231,24.0
REP.B022_PC3_24H:P21,BRD-K82746043,PC3,0.25641,24.0
REP.B022_PC3_24H:P22,BRD-K82746043,PC3,0.0854701,24.0
REP.B022_PC3_24H:P23,BRD-K82746043,PC3,0.02849,24.0
REP.B022_PC3_24H:P24,BRD-K82746043,PC3,0.00949668,24.0
REP.B023_A549_24H:F01,BRD-K68870568,A549,2.30769,24.0
REP.B023_A549_24H:F02,BRD-K68870568,A549,0.769231,24.0
REP.B023_A549_24H:F03,BRD-K68870568,A549,0.25641,24.0
REP.B023_A549_24H:F04,BRD-K68870568,A549,0.0854701,24.0
REP.B023_A549_24H:F05,BRD-K68870568,A549,0.02849,24.0
REP.B023_A549_24H:F06,BRD-K68870568,A549,0.00949668,24.0
REP.B023_A549_24H:G19,BRD-K70301465,A549,2.30769,24.0
REP.B023_A549_24H:G20,BRD-K70301465,A549,0.769231,24.0
REP.B023_A549_24H:G21,BRD-K70301465,A549,0.25641,24.0
REP.B023_A549_24H:G22,BRD-K70301465,A549,0.0854701,24.0
REP.B023_A549_24H:G23,BRD-K70301465,A549,0.02849,24.0
REP.B023_A549_24H:G24,BRD-K70301465,A549,0.00949668,24.0
REP.B023_A549_24H:H07,BRD-K69776681,A549,2.30769,24.0
REP.B023_A549_24H:H08,BRD-K69776681,A549,0.769231,24.0
REP.B023_A549_24H:H09,BRD-K69776681,A549,0.25641,24.0
REP.B023_A549_24H:H10,BRD-K69776681,A549,0.0854701,24.0
REP.B023_A549_24H:H11,BRD-K69776681,A549,0.02849,24.0
REP.B023_A549_24H:H12,BRD-K69776681,A549,0.00949668,24.0
REP.B023_A549_24H:I13,BRD-K70511574,A549,2.30769,24.0
REP.B023_A549_24H:I14,BRD-K70511574,A549,0.769231,24.0
REP.B023_A549_24H:I15,BRD-K70511574,A549,0.25641,24.0
REP.B023_A549_24H:I16,BRD-K70511574,A549,0.0854701,24.0
REP.B023_A549_24H:I17,BRD-K70511574,A549,0.02849,24.0
REP.B023_A549_24H:I18,BRD-K70511574,A549,0.00949668,24.0
REP.B023_A549_24H:O07,BRD-K72827473,A549,2.30769,24.0
REP.B023_A549_24H:O08,BRD-K72827473,A549,0.769231,24.0
REP.B023_A549_24H:O09,BRD-K72827473,A549,0.25641,24.0
REP.B023_A549_24H:O10,BRD-K72827473,A549,0.0854701,24.0
REP.B023_A549_24H:O11,BRD-K72827473,A549,0.02849,24.0
REP.B023_A549_24H:O12,BRD-K72827473,A549,0.00949668,24.0
REP.B023_MCF7_24H:F01,BRD-K68870568,MCF7,2.30769,24.0
REP.B023_MCF7_24H:F02,BRD-K68870568,MCF7,0.769231,24.0
REP.B023_MCF7_24H:F03,BRD-K68870568,MCF7,0.25641,24.0
REP.B023_MCF7_24H:F04,BRD-K68870568,MCF7,0.0854701,24.0
REP.B023_MCF7_24H:F05,BRD-K68870568,MCF7,0.02849,24.0
REP.B023_MCF7_24H:F06,BRD-K68870568,MCF7,0.00949668,24.0
REP.B023_MCF7_24H:G19,BRD-K70301465,MCF7,2.30769,24.0
REP.B023_MCF7_24H:G20,BRD-K70301465,MCF7,0.769231,24.0
REP.B023_MCF7_24H:G21,BRD-K70301465,MCF7,0.25641,24.0
REP.B023_MCF7_24H:G22,BRD-K70301465,MCF7,0.0854701,24.0
REP.B023_MCF7_24H:G23,BRD-K70301465,MCF7,0.02849,24.0
REP.B023_MCF7_24H:G24,BRD-K70301465,MCF7,0.00949668,24.0
REP.B023_MCF7_24H:H07,BRD-K69776681,MCF7,2.30769,24.0
REP.B023_MCF7_24H:H08,BRD-K69776681,MCF7,0.769231,24.0
REP.B023_MCF7_24H:H09,BRD-K69776681,MCF7,0.25641,24.0
REP.B023_MCF7_24H:H10,BRD-K69776681,MCF7,0.0854701,24.0
REP.B023_MCF7_24H:H11,BRD-K69776681,MCF7,0.02849,24.0
REP.B023_MCF7_24H:H12,BRD-K69776681,MCF7,0.00949668,24.0
REP.B023_MCF7_24H:I13,BRD-K70511574,MCF7,2.30769,24.0
REP.B023_MCF7_24H:I14,BRD-K70511574,MCF7,0.769231,24.0
REP.B023_MCF7_24H:I15,BRD-K70511574,MCF7,0.25641,24.0
REP.B023_MCF7_24H:I16,BRD-K70511574,MCF7,0.0854701,24.0
REP.B023_MCF7_24H:I17,BRD-K70511574,MCF7,0.02849,24.0
REP.B023_MCF7_24H:I18,BRD-K70511574,MCF7,0.00949668,24.0
REP.B023_MCF7_24H:O07,BRD-K72827473,MCF7,2.30769,24.0
REP.B023_MCF7_24H:O08,BRD-K72827473,MCF7,0.769231,24.0
REP.B023_MCF7_24H:O09,BRD-K72827473,MCF7,0.25641,24.0
REP.B023_MCF7_24H:O10,BRD-K72827473,MCF7,0.0854701,24.0
REP.B023_MCF7_24H:O11,BRD-K72827473,MCF7,0.02849,24.0
REP.B023_MCF7_24H:O12,BRD-K72827473,MCF7,0.00949668,24.0
REP.B023_PC3_24H:F01,BRD-K68870568,PC3,2.30769,24.0
REP.B023_PC3_24H:F02,BRD-K68870568,PC3,0.769231,24.0
REP.B023_PC3_24H:F03,BRD-K68870568,PC3,0.25641,24.0
REP.B023_PC3_24H:F04,BRD-K68870568,PC3,0.0854701,24.0
REP.B023_PC3_24H:F05,BRD-K68870568,PC3,0.02849,24.0
REP.B023_PC3_24H:F06,BRD-K68870568,PC3,0.00949668,24.0
REP.B023_PC3_24H:G19,BRD-K70301465,PC3,2.30769,24.0
REP.B023_PC3_24H:G20,BRD-K70301465,PC3,0.769231,24.0
REP.B023_PC3_24H:G21,BRD-K70301465,PC3,0.25641,24.0
REP.B023_PC3_24H:G22,BRD-K70301465,PC3,0.0854701,24.0
REP.B023_PC3_24H:G23,BRD-K70301465,PC3,0.02849,24.0
REP.B023_PC3_24H:G24,BRD-K70301465,PC3,0.00949668,24.0
REP.B023_PC3_24H:H07,BRD-K69776681,PC3,2.30769,24.0
REP.B023_PC3_24H:H08,BRD-K69776681,PC3,0.769231,24.0
REP.B023_PC3_24H:H09,BRD-K69776681,PC3,0.25641,24.0
REP.B023_PC3_24H:H10,BRD-K69776681,PC3,0.0854701,24.0
REP.B023_PC3_24H:H11,BRD-K69776681,PC3,0.02849,24.0
REP.B023_PC3_24H:H12,BRD-K69776681,PC3,0.00949668,24.0
REP.B023_PC3_24H:I13,BRD-K70511574,PC3,2.30769,24.0
REP.B023_PC3_24H:I14,BRD-K70511574,PC3,0.769231,24.0
REP.B023_PC3_24H:I15,BRD-K70511574,PC3,0.25641,24.0
REP.B023_PC3_24H:I16,BRD-K70511574,PC3,0.0854701,24.0
REP.B023_PC3_24H:I17,BRD-K70511574,PC3,0.02849,24.0
REP.B023_PC3_24H:I18,BRD-K70511574,PC3,0.00949668,24.0
REP.B023_PC3_24H:O07,BRD-K72827473,PC3,2.30769,24.0
REP.B023_PC3_24H:O08,BRD-K72827473,PC3,0.769231,24.0
REP.B023_PC3_24H:O09,BRD-K72827473,PC3,0.25641,24.0
REP.B023_PC3_24H:O10,BRD-K72827473,PC3,0.0854701,24.0
REP.B023_PC3_24H:O11,BRD-K72827473,PC3,0.02849,24.0
REP.B023_PC3_24H:O12,BRD-K72827473,PC3,0.00949668,24.0
REP.B024_A549_24H:E19,BRD-A75172220,A549,2.30769,24.0
REP.B024_A549_24H:E20,BRD-A75172220,A549,0.769231,24.0
REP.B024_A549_24H:E21,BRD-A75172220,A549,0.25641,24.0
REP.B024_A549_24H:E22,BRD-A75172220,A549,0.0854701,24.0
REP.B024_A549_24H:E23,BRD-A75172220,A549,0.02849,24.0
REP.B024_A549_24H:E24,BRD-A75172220,A549,0.00949668,24.0
REP.B024_A549_24H:F19,BRD-K75295174,A549,2.30769,24.0
REP.B024_A549_24H:F20,BRD-K75295174,A549,0.769231,24.0
REP.B024_A549_24H:F21,BRD-K75295174,A549,0.25641,24.0
REP.B024_A549_24H:F22,BRD-K75295174,A549,0.0854701,24.0
REP.B024_A549_24H:F23,BRD-K75295174,A549,0.02849,24.0
REP.B024_A549_24H:F24,BRD-K75295174,A549,0.00949668,24.0
REP.B024_MCF7_24H:E19,BRD-A75172220,MCF7,2.30769,24.0
REP.B024_MCF7_24H:E20,BRD-A75172220,MCF7,0.769231,24.0
REP.B024_MCF7_24H:E21,BRD-A75172220,MCF7,0.25641,24.0
REP.B024_MCF7_24H:E22,BRD-A75172220,MCF7,0.0854701,24.0
REP.B024_MCF7_24H:E23,BRD-A75172220,MCF7,0.02849,24.0
REP.B024_MCF7_24H:E24,BRD-A75172220,MCF7,0.00949668,24.0
